Land,Jaar,HydroEnergy,SolarEnergy,WindEnergy,Oppervlakte,BNPpp,RenewableEnergy,percentageGroen,BPNperLand,GrijzeEnergie,Populatie
El Salvador,2010,6299.941751,0,0,21040,3547.070983,36122.28421,34.12738821,21418300000,105845.44,6038306
El Salvador,2011,6448.695598,0,0,21040,3821.33859,36245.13928,34.01885684,23139000000,106544.26,6055208
El Salvador,2012,6102.811052,0,0,21040,3921.720395,37630.37512,34.01161112,23813600000,110639.79,6072233
Equatorial Guinea,1990,0,0,0,28050,297.11289,3922.35,81.84606717,112119411.5,4792.35,377363
Equatorial Guinea,1991,0,0,0,28050,284.0968915,3913.215,84.14222329,110906028.6,4650.715,390381
Equatorial Guinea,1992,0,0,0,28050,333.3667853,3904.08,84.11101392,134707184,4641.58,404081
Equatorial Guinea,1993,0,0,0,28050,325.155305,3924.445,91.48137316,136047906,4289.884229,418409
Equatorial Guinea,1994,0,0,0,28050,232.704757,3915.31,90.57802434,100807002.6,4322.582689,433197
Equatorial Guinea,1995,0,0,0,28050,316.4024894,3906.175,89.15983043,141853360.9,4381.092899,448332
Equatorial Guinea,1996,0,0,0,28050,501.1663893,3924.445,82.19805539,232463022.7,4774.376938,463844
Equatorial Guinea,1997,0,0,0,28050,921.8521962,3940.62,70.28362613,442337870.4,5606.739744,479836
Equatorial Guinea,1998,15.56470588,0,0,28050,746.8572012,3937.914706,67.84073058,370687634.7,5804.646666,496330
Equatorial Guinea,1999,13.23,0,0,28050,1209.937632,3926.445,61.41593138,621117853.4,6393.202727,513347
Equatorial Guinea,2000,11.52286282,0,0,28050,1970.2513,3935.967863,53.009149,1045998534,7425.072723,530896
Equatorial Guinea,2001,9.2736,0,0,28050,2661.421454,3924.5836,48.53262863,1461139008,8086.484723,549007
Equatorial Guinea,2002,22.94328358,0,0,28050,3182.767857,3919.983284,39.83397802,1806742733,9840.80295,567664
Equatorial Guinea,2003,19.845,0,0,28050,4234.601985,3907.75,36.8023644,2484745876,10618.20365,586772
Equatorial Guinea,2004,19.86352941,0,0,28050,7276.075528,3918.998529,36.41719581,4410764261,10761.39566,606201
Equatorial Guinea,2005,20.44,0,0,28050,13129.59711,3910.44,34.91075361,8217368425,11201.24774,625866
Equatorial Guinea,2006,19.62947368,0,0,28050,12516.27272,3900.494474,33.07479865,8081982587,11792.95002,645718
Equatorial Guinea,2007,20.16,0,0,28050,15310.18624,3882.755,31.65208051,10193491379,12266.98194,665798
Equatorial Guinea,2008,19.908,0,0,28050,22494.19718,3902.868,31.42846099,15436035471,12418.26,686223
Equatorial Guinea,2009,19.908,0,0,28050,13205.88242,3884.598,31.32742849,9338605785,12399.99,707155
Equatorial Guinea,2010,19.908,0,0,28050,15869.65271,3875.463,31.27680051,11564374628,12390.855,728710
Equatorial Guinea,2011,21.5628866,0,0,28050,20922.74977,3877.117887,29.81514241,15711269412,13003.855,750918
Equatorial Guinea,2012,21.97184606,0,0,28050,21306.96023,3877.117887,29.81514241,16485813032,13003.855,773729
Eritrea,1990,0,0,0,117600,0,0,0,0,0,3139083
Eritrea,1991,0,0,0,117600,0,0,0,0,0,3160644
Eritrea,1992,0,0,0,117600,150.9520615,23151.79,89.82007888,477101651.6,25775.74,3160617
Eritrea,1993,0,0,0,117600,148.4939254,23151.79,83.56583775,467876293.7,27704.85,3150811
Eritrea,1994,0,0,0,117600,168.9040979,23244.19,80.09388316,531688311.7,29021.18,3147871
Eritrea,1995,0,0,0,117600,182.6796051,23973.28,77.89126477,578015625,30777.88,3164095
Eritrea,1996,0,0,0,117600,216.5541708,24621.78,76.37715551,693535954.2,32237.1,3202598
Eritrea,1997,0,2.776214953,0,117600,210.5416027,25388.63621,77.60117339,686494476.1,32716.81999,3260612
Eritrea,1998,0,2.806666667,0,117600,223.3968949,16022.38667,75.00379956,745526149.5,21362.10001,3337227
Eritrea,1999,0,2.776214953,0,117600,200.8718442,16511.83621,76.12968647,688921325.7,21689.08999,3429656
Eritrea,2000,0,2.863380952,0,117600,199.8131942,16971.46338,76.78297303,706370812.3,22103.16,3535156
Eritrea,2001,0,2.827982833,0,117600,205.8460354,17667.94798,74.84509453,752368494.5,23606.01999,3655006
Eritrea,2002,0,2.794324324,0,117600,192.5076426,18262.18432,74.82741488,729321364.1,24405.73999,3788532
Eritrea,2003,0,2.781732852,0,117600,221.5268123,18738.67173,75.04374885,870247701.7,24970.33,3928408
Eritrea,2004,0,2.773639576,0,117600,272.8328318,13819.59364,70.09947946,1109054002,19714.26,4064958
Eritrea,2005,0,2.825520833,0,117600,262.0742454,14404.95552,74.85979282,1098424709,19242.58,4191273
Eritrea,2006,0,5.728921933,0,117600,281.3750173,14855.17892,78.56225103,1211161880,18908.8,4304440
Eritrea,2007,0,5.751041667,0,117600,299.1114524,15265.34104,80.0233855,1317974493,19076.1,4406299
Eritrea,2008,0,5.695818815,0,117600,306.6651439,15662.61582,81.89851414,1380188800,19124.42,4500638
Eritrea,2009,0,5.907525424,0,117600,404.1963089,16188.97753,81.80606002,1856695550,19789.46001,4593549
Eritrea,2010,0,5.92778135,0,117600,451.426693,16572.71778,81.24657887,2117039511,20398.05,4689664
Eritrea,2011,0,5.833709199,0,117600,544.4624311,17069.76371,80.78036574,2607739837,21131.08,4789568
Eritrea,2012,0,5.777103064,0,117600,632.0155805,17622.6171,80.42189717,3091967480,21912.71,4892233
Estonia,1990,0,0,0,45230,0,7863.48,3.3560787,0,234305.59,1569174
Estonia,1991,0,0,0,45230,0,7829.48,3.52622145,0,222035.97,1561314
Estonia,1992,1.74812949,0,0,45230,0,8517.316003,5.906590568,0,144200.21,1533091
Estonia,1993,1.79301744,0,0,45230,0,8187.897492,6.70518744,0,122112.88,1494128
Estonia,1994,5.648830857,0,0,45230,0,10991.64833,9.268725691,0,118588.56,1462514
Estonia,1995,3.77419763,0,0,45230,3036.427135,13022.68371,12.30589952,4362234461,105824.72,1436634
Estonia,1996,3.859729759,0,0,45230,3347.879316,24240.6269,19.53619571,4739237872,124080.59,1415594
Estonia,1997,6.044306791,0,0,45230,3614.897042,23860.97,19.7310713,5059174932,120930.94,1399535
Estonia,1998,8.713221453,0,0,45230,4045.695644,19652.0629,17.73795007,5607965291,110791.06,1386156
Estonia,1999,8.410222545,0,0,45230,4139.654364,20206.93674,20.06404662,5715289608,100712.17,1380620
Estonia,2000,10.6056913,0,0,45230,4069.853821,19946.22321,19.83414246,5685524740,100565.09,1396985
Estonia,2001,15.35506896,0,0,45230,4490.65903,20918.74766,18.93654751,6233551159,110467.59,1388115
Estonia,2002,13.51668348,0,2.252780579,45230,5298.623213,21101.34658,19.4153559,7308655929,108683.8,1379350
Estonia,2003,25.78403288,0,11.90032287,45230,7165.689909,22600.0574,19.82991539,9822154472,113969.51,1370720
Estonia,2004,45.45747865,0,16.52999224,45230,8849.319109,23244.55033,19.98714532,12057639752,116297.5,1362550
Estonia,2005,46.88427438,0,115.0795826,45230,10336.38955,22258.8664,18.8612355,14003482154,118013.83,1354775
Estonia,2006,33.61641389,0,182.489104,45230,12591.95899,20375.07028,17.163079,16958976289,118714.54,1346810
Estonia,2007,42.14884331,0,182.6449877,45230,16580.99704,23621.78666,18.56525678,22229811114,127236.52,1340680
Estonia,2008,66.7356885,0,316.9945204,45230,18087.67866,25571.22403,20.18899854,24184854255,126659.2,1337090
Estonia,2009,87.27849641,0,531.8533375,45230,14718.33959,27581.04389,24.08876337,19641844957,114497.55,1334515
Estonia,2010,51.80334465,0,531.4639432,45230,14632.08221,30232.68998,25.12988366,19482251656,120305.73,1331475
Estonia,2011,55.52196541,0,681.0694423,45230,17177.4803,29327.49948,24.98354122,22802057270,117387.28,1327439
Estonia,2012,88.18111807,0,911.2048868,45230,17132.22729,29590.74147,24.90855152,22660728507,118797.52,1322696
Ethiopia,1990,2885.415125,0,0,1104300,253.3479605,750704.7451,96.66187281,12175166751,776629.6299,48057094
Ethiopia,1991,3012.962796,0,0,1104300,270.4403314,787503.3528,96.77651672,13463868381,813733.93,49784987
Ethiopia,1992,3279.413247,0,0,1104300,203.3416397,826759.3732,97.81273832,10492993087,845247.14,51602776
Ethiopia,1993,3515.11256,0,0,1104300,165.1281269,848512.3726,97.26171878,8830712722,872401.17,53477944
Ethiopia,1994,3840.414307,0,0,1104300,125.1288854,878241.4943,96.95234452,6927950563,905848.64,55366517
Ethiopia,1995,4134.934381,0,0,1104300,133.8986024,904754.1744,96.68256785,7663984566,935798.66,57237226
Ethiopia,1996,4402.493075,0,0,1104300,144.692935,923966.5431,96.38192549,8547939731,958651.26,59076414
Ethiopia,1997,4628.975688,0,0,1104300,141.0535555,951716.2557,96.24889712,8589211395,988807.4401,60893264
Ethiopia,1998,4670.783255,0,0,1104300,124.6775751,986908.2629,96.15492102,7818224903,1026373.12,62707547
Ethiopia,1999,4727.984398,0,0,1104300,119.2999887,1012832.65,96.23239607,7700833477,1052486.16,64550161
Ethiopia,2000,5023.85945,0,0,1104300,124.0509504,1038647.66,95.98386224,8242392101,1082106.55,66443603
Ethiopia,2001,5165.477773,0,0,1104300,120.3531153,1062305.341,95.08593565,8231326022,1117205.54,68393128
Ethiopia,2002,6051.085959,0,0,1104300,111.5311692,1096103.426,95.03301383,7850809494,1153392.26,70391170
Ethiopia,2003,6557.571951,0,0,1104300,119.0586588,1135441.142,94.79438966,8623691299,1197793.61,72432290
Ethiopia,2004,7332.575238,0,0,1104300,135.9763619,1154365.255,94.64645184,10131187259,1219660.36,74506974
Ethiopia,2005,8368.462928,0,0,1104300,161.8769539,1174168.763,95.06178095,12401139454,1235163.86,76608431
Ethiopia,2006,9214.585727,0,0,1104300,194.0779937,1193767.106,94.81978187,15280861839,1258985.29,78735675
Ethiopia,2007,9528.579363,0,0,1104300,243.6288455,1210061.399,94.4091425,19707616771,1281720.57,80891968
Ethiopia,2008,9822.228351,0,0,1104300,325.7949007,1252752.249,94.36276029,27066912637,1327591.78,83079608
Ethiopia,2009,10339.75322,0,0,1104300,380.264841,1295457.832,94.47774253,32437389114,1371177.801,85302099
Ethiopia,2010,13679.75249,0,0,1104300,341.8589562,1347642.959,94.44462143,29933790334,1426913.4,87561814
Ethiopia,2011,15622.5631,0,0,1104300,355.5889915,1399415.802,93.98468297,31952763089,1488982.84,89858696
Ethiopia,2012,16509.27271,0,72.37625224,1104300,469.7923039,1446525.151,93.49062019,43310721414,1547240.94,92191211
Fiji,1990,1255.413276,0,0,18270,1834.994609,1584.273276,16.27721392,1337024782,9733.074,728626
Fiji,1991,1098.228814,0,0,18270,1881.580135,1427.088814,14.99594697,1383843860,9516.496803,735469
Fiji,1992,1102.367089,0,0,18270,2057.3984,1431.227089,14.4423037,1531803061,9909.963942,744534
Fiji,1993,1171.173913,0,0,18270,2166.058463,1500.033913,15.19442675,1635426125,9872.26394,755024
Fiji,1994,1256.042802,0,0,18270,2383.91826,1584.902802,16.20610699,1825285158,9779.663944,765666
Fiji,1995,1167.861038,0,0,18270,2540.751518,1496.721038,15.09268501,1970347721,9916.863944,775498
Fiji,1996,1089.617726,0,0,18270,2714.24312,1418.477726,13.6613508,2129266728,10383.144,784479
Fiji,1997,1263.084502,0,0,18270,2641.06808,1591.944502,15.33634678,2093994597,10380.20674,792859
Fiji,1998,1335.256379,0,0,18270,2070.168433,1726.066379,16.95085398,1656784780,10182.76944,800314
Fiji,1999,1366.94378,0,0,18270,2408.165466,1757.75378,15.04389396,1942170999,11684.16757,806494
Fiji,2000,1257.624328,0,0,18270,2076.013308,1651.384328,13.37833325,1684109743,12343.72247,811223
Fiji,2001,1377.419289,0,0,18270,2038.899241,1771.179289,11.18536283,1660102346,15834.79513,814215
Fiji,2002,1345.315139,0,0,18270,2259.055796,1739.075139,13.31109737,1842691481,13064.85176,815691
Fiji,2003,1005.799453,0,0,18270,2835.980917,1399.559453,11.14323642,2315935753,12559.72143,816626
Fiji,2004,1136.113899,0,0,18270,3332.91446,1529.873899,8.874304925,2727507213,17239.36592,818355
Fiji,2005,1068.275035,0,0,18270,3658.689598,1348.057035,8.576418749,3006784285,15718.18115,821820
Fiji,2006,1076.420897,0,0,18270,3750.071094,1356.202897,8.636781852,3102771322,15702.64157,827390
Fiji,2007,1698.51761,0,11.19014878,18270,4079.271062,1989.444084,12.74132839,3405085854,15614.10257,834729
Fiji,2008,1731.977251,0,16.1062095,18270,4178.299843,2027.819785,14.41835971,3523167497,14064.15033,843206
Fiji,2009,1586.839242,0,24.86505149,18270,3369.840846,1891.440619,17.99563644,2870612404,10510.55141,851854
Fiji,2010,1446.362339,0,22.44975742,18270,3651.942426,1745.962611,10.91091196,3140495193,16001.98606,859952
Fiji,2011,1661.123685,0,18.11166274,18270,4204.22164,1956.486348,12.22213214,3646434943,16007.73356,867327
Fiji,2012,1811.698566,0,0,18270,4404.051768,1956.486348,12.22213214,3849837085,16007.73356,874158
Finland,1990,42382.59093,15.99,0,338420,28380.54891,214313.4385,24.62762487,141518000000,870215.6202,4986431
Finland,1991,48419.98782,19.65901476,0,338420,25503.21521,206093.0034,24.12924633,127866000000,854121.1797,5013740
Finland,1992,56310.70982,19.71745812,7.454916241,338420,22337.48712,215179.0912,25.22908745,112625000000,852900.8099,5041992
Finland,1993,49466.10272,19.66068141,14.68272565,338420,17617.03044,223409.0661,26.10416409,89255751015,855836.89,5066447
Finland,1994,42066.42209,20.56888284,24.98217991,338420,20305.58355,227130.2989,25.24888808,103322000000,899565.5499,5088333
Finland,1995,47397.41111,20.66711111,40.33822222,338420,26273.4659,242601.2678,27.40241176,134199000000,885328.1599,5107790
Finland,1996,40935.77823,19.44158332,37.96741657,338420,25777.6413,244371.7906,27.01264723,132099000000,904656.9502,5124573
Finland,1997,44917.69176,19.65914652,62.37549092,338420,24676.49708,270043.6498,28.96927842,126833000000,932172.5101,5139835
Finland,1998,56252.43414,19.72745493,85.96146337,338420,25989.4075,296341.2573,30.67659242,133936000000,966017.5199,5153498
Finland,1999,49199.6641,19.83973898,188.6372098,338420,26178.79178,295100.0548,30.36570591,135226000000,971820.17,5165474
Finland,2000,57090.24054,23.77857306,303.7543494,338420,24253.25042,311067.5876,31.56329564,125540000000,985535.8298,5176209
Finland,2001,49394.5929,24.48119544,261.8418404,338420,24913.24452,293628.8317,29.38273944,129250000000,999324.2199,5188008
Finland,2002,41246.29639,24.65521462,244.966868,338420,26834.02625,304161.6877,29.57917427,139553000000,1028296.75,5200598
Finland,2003,33115.79529,23.90559802,321.1103078,338420,32816.16088,296602.8393,28.44682133,171071000000,1042657.23,5213014
Finland,2004,52536.51039,24.97233051,418.3398306,338420,37636.11173,328457.9285,31.11235198,196768000000,1055715.52,5228172
Finland,2005,56779.39219,32.36767386,700.2681857,338420,38969.17163,320165.77,31.62415601,204436000000,1012408.9,5246096
Finland,2006,43253.46899,37.28940377,587.0489962,338420,41120.67651,333951.4171,31.35267955,216553000000,1065144.74,5266268
Finland,2007,54075.35516,41.25720679,717.0887191,338420,48288.5491,339060.7538,32.09141255,255385000000,1056546.68,5288720
Finland,2008,65673.90028,47.34154284,1001.68817,338420,53401.31487,355893.6739,34.71343259,283742000000,1025233.31,5313399
Finland,2009,48862.37478,50.40670811,1066.914537,338420,47107.15571,312076.3815,32.43995752,251499000000,962012.3001,5338871
Finland,2010,48148.32063,57.61036706,1095.465583,338420,46205.16601,353671.5719,33.51727033,247815000000,1055192.05,5363352
Finland,2011,48831.8167,62.6190505,1887.352658,338420,50787.56498,351333.2242,35.12738449,273657000000,1000169.04,5388272
Finland,2012,69633.04867,70.64159519,2040.377605,338420,47415.55987,394757.9244,39.11587709,256706000000,1009201.26,5413971
France,1990,140503.9931,813.83,0,549087,21795.23783,565412.7377,10.40474826,1275300000000,5434179.891,58512808
France,1991,147586.065,822.83,0,549087,21782.4162,637864.6187,11.00910523,1275560000000,5793973.31,58559312
France,1992,178290.6562,830.83,0,549087,23937.05692,654667.1053,11.25496902,1408720000000,5816693.979,58851216
France,1993,165475.4269,833.84,5.099789718,549087,22503.26085,624469.619,10.827639,1330090000000,5767366.45,59106766
France,1994,201751.7255,836.400496,12.80248023,549087,23625.529,617809.6483,10.93242029,1401640000000,5651169.932,59327194
France,1995,183762.0481,822.3731915,12.56595742,549087,27037.97213,612212.3602,10.70050756,1609890000000,5721339.448,59541900
France,1996,166190.8849,795.3663661,17.61456293,549087,27015.25896,628718.5858,10.49529693,1614250000000,5990479.259,59753098
France,1997,162902.1162,773.9695325,28.10242893,549087,24359.42506,588166.1975,9.986952346,1460710000000,5889346.19,59964845
France,1998,161946.0809,750.0862428,49.55430622,549087,25101.36874,586702.1574,9.60752997,1510760000000,6106690.89,60186291
France,1999,187823.995,722.0403512,95.83649797,549087,24799.29601,593790.9678,9.673697959,1500280000000,6138200.41,60496715
France,2000,173559.4558,705.7988491,199.1042759,549087,22465.64184,569144.4893,9.244493849,1368440000000,6156578.16,60912498
France,2001,194809.5276,698.5412676,342.1560093,549087,22527.31775,597993.0557,9.32970455,1382220000000,6409560.48,61357431
France,2002,154860.5412,705.7594599,688.2349589,549087,24275.2426,540106.7046,8.592651728,1500340000000,6285681.32,61805267
France,2003,154560.5013,748.1692986,1023.822251,549087,29691.18158,561863.1739,8.729712437,1848120000000,6436216.29,62244884
France,2004,158945.4466,796.7719607,1584.827621,549087,33874.74255,570994.2141,8.795727852,2124110000000,6491722.16,62704897
France,2005,137630.641,911.4826577,2568.352199,549087,34879.72633,554547.6218,8.571646852,2203680000000,6469557.5,63179356
France,2006,151353.8535,1180.87189,5912.302105,549087,36544.50853,566670.5412,8.854998505,2325010000000,6399442.539,63621376
France,2007,157580.7107,1501.68402,11039.59563,549087,41600.58397,600332.3591,9.587516168,2663110000000,6261604.659,64016229
France,2008,174259.4619,1948.622154,15592.41407,549087,45413.06571,685361.8474,10.80331484,2923470000000,6343995.871,64374990
France,2009,161679.1213,2603.198749,22447.39599,549087,41631.13141,702880.7061,11.52209746,2693830000000,6100284.332,64707044
France,2010,176766.5715,4149.222346,28169.09108,549087,40705.76623,768005.8097,12.18258514,2646990000000,6304128.4,65027512
France,2011,121281.0996,8612.064209,32633.33733,549087,43807.4759,659209.2373,11.30477323,2862500000000,5831246.889,65342776
France,2012,164061.6874,14412.7469,41668.54479,549087,40850.35237,753677.6994,12.58879422,2681420000000,5986893.472,65639975
Gabon,1990,2008.961656,0,0,267670,6250.643217,33023.57043,78.28067207,5952293766,42186.11,952269
Gabon,1991,2008.09533,0,0,267670,5523.034748,34011.68777,75.15043209,5402919788,45258.14001,978252
Gabon,1992,2006.004431,0,0,267670,5566.794711,34972.21381,74.7817286,5592390833,46765.72,1004598
Gabon,1993,1998.596697,0,0,267670,4245.514245,35726.6561,73.80512734,4378645081,48406.74,1031358
Gabon,1994,1849.52015,0,0,267670,3958.738313,35593.3634,72.89300628,4190819347,48829.60001,1058625
Gabon,1995,1895.406839,0,0,267670,4564.269146,36610.30278,71.94390344,4958845649,50887.29,1086449
Gabon,1996,1959.478748,0,0,267670,5107.316579,37264.52219,71.48674028,5694040000,52127.88,1114879
Gabon,1997,2066.415303,0,0,267670,4656.96813,37868.41529,69.97320745,5326817111,54118.45,1143838
Gabon,1998,2148.71041,0,0,267670,3821.808719,38826.18378,69.66974725,4483417313,55728.90001,1173114
Gabon,1999,2246.35945,0,0,267670,3878.031651,39775.07185,71.34133823,4662991794,55753.19,1202412
Gabon,2000,2174.536213,0,0,267670,4115.036931,40687.10232,72.7791214,5067865503,55904.91,1231548
